IN450A
Time,Source,Destination,Protocol,Length
14.121084,192.168.1.9,192.168.1.9,TCP,54
14.121084,192.168.1.9,192.168.1.9,TCP,54
14.121084,192.168.1.9,192.168.1.9,TCP,54
14.121084,192.168.1.9,192.168.1.9,TCP,54
14.121085,192.168.1.9,192.168.1.9,TCP,54
14.121085,192.168.1.9,192.168.1.9,TCP,54
14.121085,192.168.1.9,192.168.1.9,TCP,54
14.121085,192.168.1.9,192.168.1.9,TCP,54
14.121085,192.168.1.9,192.168.1.9,TCP,54
14.121085,192.168.1.9,192.168.1.9,TCP,54
14.121085,192.168.1.9,192.168.1.9,TCP,54
14.121086,192.168.1.9,192.168.1.9,TCP,54
14.121086,192.168.1.9,192.168.1.9,TCP,54
14.121086,192.168.1.9,192.168.1.9,TCP,54
14.121086,192.168.1.9,192.168.1.9,TCP,54
14.121086,192.168.1.9,192.168.1.9,TCP,54
14.133492,34.96.100.63,192.168.1.9,TCP,66
14.2435,192.168.1.16,192.168.1.9,TCP,176
14.268558,192.168.1.9,34.96.100.63,TCP,66
14.268558,192.168.1.9,192.168.1.16,TCP,78
14.268559,192.168.1.9,192.168.1.9,TCP,54
14.268559,192.168.1.9,192.168.1.9,TCP,54
14.268559,192.168.1.9,192.168.1.9,TCP,54
14.26856,192.168.1.9,192.168.1.9,TCP,54
14.26856,192.168.1.9,192.168.1.9,TCP,54
14.26856,192.168.1.9,192.168.1.9,TCP,54
14.268561,192.168.1.9,192.168.1.9,TCP,54
14.268561,192.168.1.9,192.168.1.9,TCP,54
14.268561,192.168.1.9,192.168.1.9,TCP,54
14.268562,192.168.1.9,192.168.1.9,TCP,54
14.268562,192.168.1.9,192.168.1.9,TCP,54
14.268562,192.168.1.9,192.168.1.9,TCP,54
14.268563,192.168.1.9,192.168.1.9,TCP,54
14.268563,192.168.1.9,192.168.1.9,TCP,54
14.268563,192.168.1.9,192.168.1.9,TCP,54
14.268564,192.168.1.9,192.168.1.9,TCP,54
14.268564,192.168.1.9,192.168.1.9,TCP,54
14.268564,192.168.1.9,192.168.1.9,TCP,54
14.268565,192.168.1.9,192.168.1.9,TCP,54
14.268565,192.168.1.9,192.168.1.9,TCP,54
14.268565,192.168.1.9,192.168.1.9,TCP,54
14.305591,192.168.1.9,192.168.1.9,TCP,54
14.305592,192.168.1.9,192.168.1.9,TCP,54
14.305592,192.168.1.9,192.168.1.9,TCP,54
14.413606,99.86.129.107,192.168.1.9,TCP,66
14.501287,192.168.1.9,104.26.15.239,TCP,78
14.501288,192.168.1.9,99.86.129.107,TCP,66
14.501288,192.168.1.9,99.86.129.23,TCP,97
14.501289,192.168.1.9,192.168.1.9,TCP,54
14.501289,192.168.1.9,192.168.1.9,TCP,54
14.50129,192.168.1.9,192.168.1.9,TCP,54
14.50129,192.168.1.9,192.168.1.9,TCP,54
14.50129,192.168.1.9,192.168.1.9,TCP,54
14.501291,192.168.1.9,192.168.1.9,TCP,54
14.501291,192.168.1.9,192.168.1.9,TCP,54
14.501291,192.168.1.9,192.168.1.9,TCP,54
14.501292,192.168.1.9,192.168.1.9,TCP,54
14.501292,192.168.1.9,192.168.1.9,TCP,54
14.501292,192.168.1.9,192.168.1.9,TCP,54
14.501293,192.168.1.9,192.168.1.9,TCP,54
14.501293,192.168.1.9,192.168.1.9,TCP,54
14.501293,192.168.1.9,192.168.1.9,TCP,54
14.501294,192.168.1.9,192.168.1.9,TCP,54
14.501294,192.168.1.9,192.168.1.9,TCP,54
14.501294,192.168.1.9,192.168.1.9,TCP,54
14.501295,192.168.1.9,192.168.1.9,TCP,54
14.501295,192.168.1.9,192.168.1.9,TCP,54
14.501295,192.168.1.9,192.168.1.9,TCP,54
14.501296,192.168.1.9,192.168.1.9,TCP,54
14.501296,192.168.1.9,192.168.1.9,TCP,54
14.501296,192.168.1.9,192.168.1.9,TCP,54
14.501297,192.168.1.9,192.168.1.9,TCP,54
14.501297,192.168.1.9,192.168.1.9,TCP,54
14.501297,192.168.1.9,192.168.1.9,TCP,54
14.501298,192.168.1.9,192.168.1.9,TCP,54
15.175171,74.125.142.189,192.168.1.9,UDP,108
15.477378,192.168.1.9,104.26.15.239,TCP,78
15.561833,192.168.1.9,192.168.1.1,DNS,88
15.564833,192.168.1.9,192.168.1.1,DNS,88
15.729975,192.168.1.9,192.168.1.1,DNS,88
15.732052,192.168.1.9,192.168.1.1,DNS,88
15.931276,192.168.1.9,192.168.1.16,TCP,176
16.052507,192.168.1.9,99.86.129.51,TCP,97
16.065044,192.168.1.9,192.168.1.1,DNS,88
16.067208,192.168.1.9,192.168.1.1,DNS,88
16.263413,192.168.1.1,192.168.1.9,DNS,104
16.26342,192.168.1.1,192.168.1.9,DNS,104
16.283638,192.168.1.9,74.125.142.189,UDP,1392
16.283895,192.168.1.9,74.125.142.189,UDP,1392
16.283896,192.168.1.9,74.125.142.189,UDP,623
16.287424,192.168.1.9,74.125.142.189,UDP,1392
16.287505,192.168.1.9,74.125.142.189,UDP,121
16.287768,192.168.1.9,74.125.142.189,UDP,593
16.34114,192.168.1.9,74.125.142.189,UDP,1392
16.456161,192.168.1.9,74.125.142.189,UDP,1392
16.518792,192.168.1.9,52.43.230.97,TCP,583
16.539204,PhilipsL_a3:8b:9f,Apple_7e:1e:d4,ARP,60
16.539268,Apple_7e:1e:d4,PhilipsL_a3:8b:9f,ARP,42
16.564176,192.168.1.9,104.244.36.20,TLSv1.2,97
16.564293,192.168.1.9,104.254.148.165,TLSv1.2,97
16.56437,192.168.1.9,104.244.36.20,TCP,66
16.564518,192.168.1.9,104.254.148.165,TCP,66
16.565215,192.168.1.9,104.26.15.239,TCP,78
16.666418,192.168.1.9,99.86.129.23,TCP,97
16.684246,192.168.1.9,74.125.142.189,UDP,1392
16.707831,AmazonTe_d5:fb:3e,Apple_7e:1e:d4,ARP,42
16.707879,Apple_7e:1e:d4,AmazonTe_d5:fb:3e,ARP,42
16.862811,192.168.1.9,104.254.148.165,TCP,97
16.972851,192.168.1.9,104.244.36.20,TCP,97
17.140402,192.168.1.9,74.125.142.189,UDP,1392
17.260986,192.168.1.9,104.254.148.165,TCP,97
17.428854,192.168.1.9,104.26.15.239,TCP,78
17.463424,192.168.1.2,224.0.0.251,MDNS,193
17.487662,192.168.1.9,192.168.1.2,MDNS,338
17.512973,34.96.100.63,192.168.1.9,TCP,66
17.513056,192.168.1.9,34.96.100.63,TCP,66
17.571582,192.168.1.9,104.26.15.239,TCP,78
17.591659,192.168.1.9,104.244.36.20,TCP,97
17.710645,AmazonTe_d5:fb:3e,Apple_7e:1e:d4,ARP,42
17.710708,Apple_7e:1e:d4,AmazonTe_d5:fb:3e,ARP,42
17.710786,52.43.230.97,192.168.1.9,TCP,74
17.710877,192.168.1.9,52.43.230.97,TCP,66
17.74127,34.96.100.63,192.168.1.9,TCP,66
17.741321,192.168.1.9,34.96.100.63,TCP,66
17.857767,192.168.1.9,104.254.148.165,TCP,97
18.052726,192.168.1.9,74.125.142.189,UDP,1392
18.183882,192.168.1.9,99.86.129.51,TCP,97
18.239718,192.168.1.16,192.168.1.9,TCP,176
18.239777,192.168.1.9,192.168.1.16,TCP,78
18.535347,192.168.1.9,172.217.14.195,UDP,1392
18.535465,192.168.1.9,172.217.14.195,UDP,468
18.574252,192.168.1.9,104.26.15.239,TCP,78
18.582366,192.168.1.9,172.217.14.195,UDP,1392
18.62337,192.168.1.9,104.244.36.20,TCP,97
18.675497,192.168.1.9,172.217.14.195,UDP,1392
18.692709,192.168.1.2,224.0.0.251,MDNS,423
18.727874,AmazonTe_d5:fb:3e,Apple_7e:1e:d4,ARP,42
18.727942,Apple_7e:1e:d4,AmazonTe_d5:fb:3e,ARP,42
18.84445,192.168.1.9,104.254.148.165,TCP,97
18.860558,192.168.1.9,99.86.129.23,TCP,97
18.860559,192.168.1.9,172.217.14.195,UDP,1392
18.896389,99.86.129.51,192.168.1.9,TCP,66
18.896534,192.168.1.9,99.86.129.51,TCP,66
18.898629,172.217.14.195,192.168.1.9,UDP,81
18.898636,172.217.14.195,192.168.1.9,UDP,81
18.90042,74.125.142.189,192.168.1.9,UDP,1392
18.900427,99.86.129.23,192.168.1.9,TCP,66
18.900579,192.168.1.9,99.86.129.23,TCP,66
18.901208,192.168.1.9,74.125.142.189,UDP,70
18.901314,192.168.1.9,74.125.142.189,UDP,1384
18.905809,172.217.14.195,192.168.1.9,UDP,1392
18.905816,172.217.14.195,192.168.1.9,UDP,62
18.906553,192.168.1.9,172.217.14.195,UDP,70
18.912271,172.217.14.195,192.168.1.9,UDP,435
18.912277,172.217.14.195,192.168.1.9,UDP,60
18.912704,192.168.1.9,172.217.14.195,UDP,70
18.915321,104.26.15.239,192.168.1.9,TCP,66
18.9154,192.168.1.9,104.26.15.239,TCP,54
18.915669,192.168.1.9,104.26.15.239,TLSv1.3,571
18.918881,104.254.148.165,192.168.1.9,TCP,66
18.918962,192.168.1.9,104.254.148.165,TCP,66
18.922438,104.26.15.239,192.168.1.9,TCP,66
18.922441,74.125.142.189,192.168.1.9,UDP,62
18.922491,192.168.1.9,104.26.15.239,TCP,54
18.92405,104.254.148.165,192.168.1.9,TCP,78
18.953601,74.125.142.189,192.168.1.9,UDP,62
18.953755,192.168.1.9,74.125.142.189,UDP,1132
18.958694,104.26.15.239,192.168.1.9,TCP,54
18.964013,104.26.15.239,192.168.1.9,TLSv1.3,1514
18.964015,104.26.15.239,192.168.1.9,TLSv1.3,1074
18.964055,192.168.1.9,104.26.15.239,TCP,54
18.964731,192.168.1.9,104.26.15.239,TLSv1.3,134
18.968325,104.244.36.20,192.168.1.9,TCP,66
18.968372,192.168.1.9,104.244.36.20,TCP,66
18.969072,192.168.1.9,104.26.15.239,TCP,1454
18.969073,192.168.1.9,104.26.15.239,TLSv1.3,317
18.974483,104.244.36.20,192.168.1.9,TCP,78
19.003873,74.125.142.189,192.168.1.9,UDP,62
19.011449,104.26.15.239,192.168.1.9,TCP,54
19.042901,192.168.1.9,172.217.14.195,UDP,182
19.068409,172.217.14.195,192.168.1.9,UDP,135
19.068416,172.217.14.195,192.168.1.9,UDP,60
19.068861,192.168.1.9,172.217.14.195,UDP,70
19.147221,74.125.142.189,192.168.1.9,UDP,512
19.148278,74.125.142.189,192.168.1.9,UDP,80
19.148394,192.168.1.9,74.125.142.189,UDP,70
19.193411,74.125.142.189,192.168.1.9,UDP,206
19.194106,74.125.142.189,192.168.1.9,UDP,80
19.194599,192.168.1.9,74.125.142.189,UDP,70
19.327689,104.26.15.239,192.168.1.9,TLSv1.3,1514
19.328042,104.26.15.239,192.168.1.9,TLSv1.3,483
19.328049,104.26.15.239,192.168.1.9,TLSv1.3,1445
19.328127,192.168.1.9,104.26.15.239,TCP,54
19.328127,192.168.1.9,104.26.15.239,TCP,54
19.328657,104.26.15.239,192.168.1.9,TLSv1.3,1429
19.32875,192.168.1.9,104.26.15.239,TCP,54
19.367338,Netgear_ac:66:5f,Apple_7e:1e:d4,ARP,42
19.454234,40.97.162.162,192.168.1.9,TLSv1.2,98
19.454349,192.168.1.9,40.97.162.162,TCP,54
20.013934,192.168.1.9,104.26.15.239,TCP,78
20.063155,104.26.15.239,192.168.1.9,TCP,54
20.063299,192.168.1.9,104.26.15.239,TCP,54
20.948777,74.125.195.189,192.168.1.9,UDP,1259
20.950847,74.125.195.189,192.168.1.9,UDP,61
20.955472,192.168.1.9,74.125.195.189,UDP,71
21.598825,192.168.1.9,74.125.195.189,UDP,320
21.62223,192.168.1.9,216.58.217.37,TCP,1434
21.622231,192.168.1.9,216.58.217.37,TCP,1434
21.622231,192.168.1.9,216.58.217.37,TLSv1.2,814
21.633329,74.125.195.189,192.168.1.9,UDP,64
21.642848,216.58.217.37,192.168.1.9,TCP,66
21.642853,216.58.217.37,192.168.1.9,TCP,66
21.643024,216.58.217.37,192.168.1.9,TCP,66
21.643079,192.168.1.9,216.58.217.37,TLSv1.2,165
21.661918,216.58.217.37,192.168.1.9,TCP,66
21.749357,192.168.1.9,192.168.1.1,DNS,75
21.770033,192.168.1.1,192.168.1.9,DNS,91
21.775349,192.168.1.9,216.58.193.67,UDP,1392
21.775513,192.168.1.9,216.58.193.67,UDP,379
21.792004,74.125.195.189,192.168.1.9,UDP,230
21.793412,74.125.195.189,192.168.1.9,UDP,81
21.798861,192.168.1.9,74.125.195.189,UDP,71
21.804074,216.58.193.67,192.168.1.9,UDP,1392
21.8048,192.168.1.9,216.58.193.67,UDP,70
21.809965,216.58.193.67,192.168.1.9,UDP,441
21.809971,216.58.193.67,192.168.1.9,UDP,60
21.810437,192.168.1.9,216.58.193.67,UDP,70
21.871527,216.58.217.37,192.168.1.9,TLSv1.2,733
21.871544,216.58.217.37,192.168.1.9,TLSv1.2,1418
21.871669,192.168.1.9,216.58.217.37,TCP,66
21.87167,192.168.1.9,216.58.217.37,TCP,66
21.872033,216.58.217.37,192.168.1.9,TLSv1.2,192
21.87204,216.58.217.37,192.168.1.9,TLSv1.2,93
21.872133,192.168.1.9,216.58.217.37,TCP,66
21.872133,192.168.1.9,216.58.217.37,TCP,66
21.899565,192.168.1.9,172.217.14.195,UDP,152
21.924357,192.168.1.9,216.58.217.37,TCP,1434
21.924357,192.168.1.9,216.58.217.37,TCP,1434
21.924358,192.168.1.9,216.58.217.37,TLSv1.2,815
21.924692,172.217.14.195,192.168.1.9,UDP,181
21.924694,172.217.14.195,192.168.1.9,UDP,60
21.924898,192.168.1.9,172.217.14.195,UDP,70
21.941499,216.58.217.37,192.168.1.9,TCP,66
21.942325,216.58.217.37,192.168.1.9,TCP,66
21.942327,216.58.217.37,192.168.1.9,TCP,66
21.942361,192.168.1.9,216.58.217.37,TLSv1.2,172
21.959671,216.58.217.37,192.168.1.9,TCP,66
21.962113,192.168.1.9,216.58.217.37,TCP,78
21.981566,216.58.217.37,192.168.1.9,TCP,74
21.981667,192.168.1.9,216.58.217.37,TCP,66
21.982003,192.168.1.9,216.58.217.37,TLSv1.3,583
22.005824,216.58.217.37,192.168.1.9,TCP,66
22.012199,216.58.217.37,192.168.1.9,TLSv1.3,1484
22.012206,216.58.217.37,192.168.1.9,TLSv1.3,1300
22.012299,192.168.1.9,216.58.217.37,TCP,66
22.013558,192.168.1.9,216.58.217.37,TLSv1.3,146
22.018928,192.168.1.9,216.58.217.37,TCP,1434
22.018929,192.168.1.9,216.58.217.37,TCP,1434
22.01893,192.168.1.9,216.58.217.37,TLSv1.3,815
22.035452,216.58.217.37,192.168.1.9,TCP,66
22.035459,216.58.217.37,192.168.1.9,TCP,66
22.0368,216.58.217.37,192.168.1.9,TCP,66
22.036806,216.58.217.37,192.168.1.9,TCP,66
22.036934,192.168.1.9,216.58.217.37,TLSv1.3,309
22.053136,216.58.217.37,192.168.1.9,TCP,66
22.122206,192.168.1.9,52.43.230.97,TCP,583
22.149201,52.43.230.97,192.168.1.9,TCP,66
22.150047,52.43.230.97,192.168.1.9,TLSv1.2,1514
22.198808,216.58.217.37,192.168.1.9,TLSv1.2,733
22.198907,192.168.1.9,216.58.217.37,TCP,66
22.199258,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.199334,192.168.1.9,216.58.217.37,TCP,66
22.199784,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.199791,216.58.217.37,192.168.1.9,TLSv1.2,829
22.199873,192.168.1.9,216.58.217.37,TCP,66
22.201423,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.201427,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.201472,192.168.1.9,216.58.217.37,TCP,66
22.20279,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.202793,216.58.217.37,192.168.1.9,TLSv1.2,298
22.2028,192.168.1.9,216.58.217.37,TCP,66
22.20286,192.168.1.9,216.58.217.37,TCP,66
22.203238,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.203241,216.58.217.37,192.168.1.9,TLSv1.2,720
22.203242,216.58.217.37,192.168.1.9,TLSv1.2,230
22.203288,192.168.1.9,216.58.217.37,TCP,66
22.203289,192.168.1.9,216.58.217.37,TCP,66
22.204018,192.168.1.9,216.58.217.37,TCP,66
22.216487,192.168.1.9,216.58.217.37,TCP,1434
22.216487,192.168.1.9,216.58.217.37,TCP,1434
22.216488,192.168.1.9,216.58.217.37,TLSv1.2,815
22.234531,216.58.217.37,192.168.1.9,TCP,66
22.234538,216.58.217.37,192.168.1.9,TCP,66
22.234539,216.58.217.37,192.168.1.9,TCP,66
22.234634,192.168.1.9,216.58.217.37,TLSv1.2,172
22.251093,216.58.217.37,192.168.1.9,TCP,66
22.252471,192.168.1.9,52.43.230.97,TCP,66
22.277918,52.43.230.97,192.168.1.9,TCP,1514
22.277921,52.43.230.97,192.168.1.9,TLSv1.2,588
22.277982,192.168.1.9,52.43.230.97,TCP,66
22.278569,192.168.1.9,52.43.230.97,TLSv1.2,192
22.307188,52.43.230.97,192.168.1.9,TLSv1.2,117
22.307262,192.168.1.9,52.43.230.97,TCP,66
22.318341,192.168.1.9,52.43.230.97,TLSv1.2,623
22.377611,192.168.1.2,224.0.0.251,MDNS,193
22.400095,52.43.230.97,192.168.1.9,TCP,66
22.403744,192.168.1.9,192.168.1.2,MDNS,338
22.455928,216.58.217.37,192.168.1.9,TLSv1.3,1272
22.455932,216.58.217.37,192.168.1.9,TLSv1.3,1295
22.455933,216.58.217.37,192.168.1.9,TLSv1.3,167
22.456001,192.168.1.9,216.58.217.37,TCP,66
22.456001,192.168.1.9,216.58.217.37,TCP,66
22.456001,192.168.1.9,216.58.217.37,TCP,66
22.456749,216.58.217.37,192.168.1.9,TLSv1.3,93
22.456787,192.168.1.9,216.58.217.37,TCP,66
22.470245,216.58.217.37,192.168.1.9,TLSv1.2,733
22.470292,192.168.1.9,216.58.217.37,TCP,66
22.470827,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.470864,192.168.1.9,216.58.217.37,TCP,66
22.471704,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.471707,216.58.217.37,192.168.1.9,TLSv1.2,587
22.471755,192.168.1.9,216.58.217.37,TCP,66
22.471863,216.58.217.37,192.168.1.9,TLSv1.2,968
22.471893,192.168.1.9,216.58.217.37,TCP,66
22.472322,216.58.217.37,192.168.1.9,TLSv1.2,1072
22.472352,192.168.1.9,216.58.217.37,TCP,66
22.473105,216.58.217.37,192.168.1.9,TLSv1.2,1007
22.47314,192.168.1.9,216.58.217.37,TCP,66
22.473375,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.473571,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.473604,192.168.1.9,216.58.217.37,TCP,66
22.474388,192.168.1.9,216.58.217.37,TCP,66
22.475072,216.58.217.37,192.168.1.9,TLSv1.2,766
22.475075,216.58.217.37,192.168.1.9,TLSv1.2,93
22.475113,192.168.1.9,216.58.217.37,TCP,66
22.475114,192.168.1.9,216.58.217.37,TCP,66
22.524563,192.168.1.9,192.168.1.1,DNS,91
22.552052,192.168.1.1,192.168.1.9,DNS,107
22.558286,192.168.1.9,172.217.3.170,UDP,1392
22.558462,192.168.1.9,172.217.3.170,UDP,574
22.564848,35.163.11.25,192.168.1.9,TLSv1.2,97
22.564891,192.168.1.9,35.163.11.25,TCP,66
22.564911,35.163.11.25,192.168.1.9,TCP,66
22.564936,192.168.1.9,35.163.11.25,TCP,66
22.564988,192.168.1.9,35.163.11.25,TLSv1.2,97
22.565141,192.168.1.9,35.163.11.25,TCP,66
22.585122,172.217.3.170,192.168.1.9,UDP,1392
22.585502,192.168.1.9,172.217.3.170,UDP,70
22.589333,35.163.11.25,192.168.1.9,TCP,54
22.589336,35.163.11.25,192.168.1.9,TCP,54
22.610701,172.217.3.170,192.168.1.9,UDP,62
22.61425,192.168.1.9,216.58.217.37,TCP,1434
22.61425,192.168.1.9,216.58.217.37,TCP,1434
22.614251,192.168.1.9,216.58.217.37,TLSv1.2,815
22.621311,192.168.1.9,216.58.217.37,TCP,1434
22.621311,192.168.1.9,216.58.217.37,TCP,1434
22.621312,192.168.1.9,216.58.217.37,TLSv1.3,814
22.62978,172.217.3.170,192.168.1.9,UDP,508
22.629785,172.217.3.170,192.168.1.9,UDP,58
22.630134,192.168.1.9,172.217.3.170,UDP,70
22.631335,216.58.217.37,192.168.1.9,TCP,66
22.631893,216.58.217.37,192.168.1.9,TCP,66
22.631897,216.58.217.37,192.168.1.9,TCP,66
22.631946,192.168.1.9,216.58.217.37,TLSv1.2,172
22.637457,192.168.1.9,172.217.3.170,UDP,1392
22.638806,216.58.217.37,192.168.1.9,TCP,66
22.63881,216.58.217.37,192.168.1.9,TCP,66
22.638811,216.58.217.37,192.168.1.9,TCP,66
22.638862,192.168.1.9,216.58.217.37,TLSv1.3,166
22.651128,216.58.217.37,192.168.1.9,TCP,66
22.658312,216.58.217.37,192.168.1.9,TCP,66
22.666452,52.43.230.97,192.168.1.9,TLSv1.2,224
22.666519,192.168.1.9,52.43.230.97,TCP,66
22.667249,172.217.3.170,192.168.1.9,UDP,1392
22.66761,192.168.1.9,52.43.230.97,TLSv1.2,256
22.667742,192.168.1.9,172.217.3.170,UDP,70
22.668067,192.168.1.9,172.217.3.170,UDP,1392
22.668068,192.168.1.9,172.217.3.170,UDP,221
22.668084,192.168.1.9,172.217.3.170,UDP,308
22.685061,172.217.3.170,192.168.1.9,UDP,62
22.690312,52.43.230.97,192.168.1.9,TCP,66
22.701396,52.43.230.97,192.168.1.9,TLSv1.2,265
22.701488,192.168.1.9,52.43.230.97,TCP,66
22.704676,192.168.1.9,192.168.1.1,DNS,89
22.742379,192.168.1.1,192.168.1.9,DNS,153
22.745667,192.168.1.9,99.86.129.122,TCP,78
22.769713,99.86.129.122,192.168.1.9,TCP,74
22.769777,192.168.1.9,99.86.129.122,TCP,66
22.769939,192.168.1.9,99.86.129.122,TLSv1.2,583
22.778019,192.168.1.9,173.230.154.240,TCP,1514
22.778019,192.168.1.9,173.230.154.240,TLSv1.2,436
22.781983,192.168.1.9,23.218.109.92,TCP,1514
22.781983,192.168.1.9,23.218.109.92,TCP,1514
22.781983,192.168.1.9,23.218.109.92,TLSv1.2,217
22.785887,192.168.1.9,52.9.68.83,TCP,78
22.789861,192.168.1.9,52.9.68.83,TCP,78
22.793216,192.168.1.9,72.34.250.78,TCP,78
22.795589,192.168.1.9,52.52.208.22,TLSv1.2,1050
22.796273,192.168.1.9,192.168.1.1,DNS,76
22.800432,192.168.1.9,52.43.69.79,TLSv1.2,1089
22.803281,99.86.129.122,192.168.1.9,TCP,66
22.803284,99.86.129.122,192.168.1.9,TLSv1.2,1514
22.803285,99.86.129.122,192.168.1.9,TCP,1514
22.803285,99.86.129.122,192.168.1.9,TLSv1.2,586
22.80333,192.168.1.9,99.86.129.122,TCP,66
22.80333,192.168.1.9,99.86.129.122,TCP,66
22.803816,192.168.1.9,99.86.129.122,TLSv1.2,192
22.80428,192.168.1.9,52.43.69.79,TLSv1.2,1089
22.805343,192.168.1.9,104.16.68.69,TLSv1.2,1380
22.806454,192.168.1.9,104.254.148.165,TCP,78
22.806806,23.218.109.92,192.168.1.9,TCP,66
22.806929,23.218.109.92,192.168.1.9,TCP,66
22.80693,23.218.109.92,192.168.1.9,TCP,66
22.807405,192.168.1.9,38.140.99.21,TLSv1.2,1172
22.809185,192.168.1.9,192.168.1.1,DNS,72
22.810502,192.168.1.9,104.254.148.165,TCP,78
22.817121,173.230.154.240,192.168.1.9,TCP,66
22.823093,52.9.68.83,192.168.1.9,TCP,74
22.823177,192.168.1.9,52.9.68.83,TCP,66
22.823427,192.168.1.9,52.9.68.83,TLSv1.2,583
22.827458,192.168.1.1,192.168.1.9,DNS,110
22.827463,104.16.68.69,192.168.1.9,TCP,54
22.827464,52.43.69.79,192.168.1.9,TCP,66
22.827559,192.168.1.9,104.16.68.69,TLSv1.2,443
22.828195,99.86.129.122,192.168.1.9,TCP,66
22.8282,99.86.129.122,192.168.1.9,TLSv1.2,236
22.828295,192.168.1.9,99.86.129.122,TCP,66
22.828538,192.168.1.9,67.202.110.22,TCP,78
22.830392,52.9.68.83,192.168.1.9,TCP,74
22.830447,192.168.1.9,52.9.68.83,TCP,66
22.830621,192.168.1.9,52.9.68.83,TLSv1.2,583
22.832302,192.168.1.1,192.168.1.9,DNS,122
22.832933,52.43.69.79,192.168.1.9,TCP,66
22.833033,192.168.1.9,209.191.163.208,TCP,78
22.835604,192.168.1.9,99.86.129.122,TLSv1.2,538
22.837645,52.52.208.22,192.168.1.9,TCP,66
22.83894,72.34.250.78,192.168.1.9,TCP,74
22.838981,192.168.1.9,72.34.250.78,TCP,66
22.839156,192.168.1.9,72.34.250.78,TLSv1.2,583
22.847027,104.16.68.69,192.168.1.9,TCP,54
22.853465,216.58.217.37,192.168.1.9,TLSv1.3,733
22.853469,104.254.148.165,192.168.1.9,TCP,74
22.853469,216.58.217.37,192.168.1.9,TLSv1.3,763
22.853526,192.168.1.9,104.254.148.165,TCP,66
22.853545,192.168.1.9,216.58.217.37,TCP,66
22.853545,192.168.1.9,216.58.217.37,TCP,66
22.853676,192.168.1.9,104.254.148.165,TLSv1.2,583
22.853903,216.58.217.37,192.168.1.9,TLSv1.3,157
22.853905,104.254.148.165,192.168.1.9,TCP,74
22.853938,192.168.1.9,104.254.148.165,TCP,66
22.853938,192.168.1.9,216.58.217.37,TCP,66
22.854065,192.168.1.9,104.254.148.165,TLSv1.2,583
22.854085,216.58.217.37,192.168.1.9,TLSv1.3,93
22.854113,192.168.1.9,216.58.217.37,TCP,66
22.856772,99.86.129.122,192.168.1.9,TLSv1.2,733
22.856814,192.168.1.9,99.86.129.122,TCP,66
22.864092,52.9.68.83,192.168.1.9,TCP,66
22.865241,52.9.68.83,192.168.1.9,TLSv1.2,1514
22.865243,52.9.68.83,192.168.1.9,TCP,1514
22.86528,192.168.1.9,52.9.68.83,TCP,66
22.865419,52.9.68.83,192.168.1.9,TCP,1514
22.86546,192.168.1.9,52.9.68.83,TCP,66
22.86567,52.9.68.83,192.168.1.9,TLSv1.2,990
22.865694,192.168.1.9,52.9.68.83,TCP,66
22.866262,192.168.1.9,52.9.68.83,TLSv1.2,192
22.869462,209.191.163.208,192.168.1.9,TCP,74
22.869504,192.168.1.9,209.191.163.208,TCP,66
22.869646,192.168.1.9,209.191.163.208,TLSv1.3,583
22.869664,52.9.68.83,192.168.1.9,TCP,66
22.871184,52.9.68.83,192.168.1.9,TLSv1.2,1514
22.871186,52.9.68.83,192.168.1.9,TCP,1514
22.871216,192.168.1.9,52.9.68.83,TCP,66
22.871425,52.9.68.83,192.168.1.9,TCP,1514
22.871428,52.9.68.83,192.168.1.9,TLSv1.2,990
22.871451,192.168.1.9,52.9.68.83,TCP,66
22.871973,192.168.1.9,52.9.68.83,TLSv1.2,192
22.877601,216.58.217.37,192.168.1.9,TLSv1.2,733
22.877647,192.168.1.9,216.58.217.37,TCP,66
22.878854,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.878856,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.878857,216.58.217.37,192.168.1.9,TLSv1.2,681
22.878886,192.168.1.9,216.58.217.37,TCP,66
22.878886,192.168.1.9,216.58.217.37,TCP,66
22.87905,192.168.1.9,216.58.217.37,TCP,66
22.879356,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.879359,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.879381,192.168.1.9,216.58.217.37,TCP,66
22.880366,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.88053,216.58.217.37,192.168.1.9,TLSv1.2,172
22.880549,192.168.1.9,216.58.217.37,TCP,66
22.881474,216.58.217.37,192.168.1.9,TLSv1.2,1484
22.881477,216.58.217.37,192.168.1.9,TLSv1.2,936
22.881501,192.168.1.9,216.58.217.37,TCP,66
